Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
musa-acuminata-banana-b2eef74e-394a-11ec-b184-d8c4975e38aa_jpg.rf.5353b34742c61ea2265bb1daff8d716a.jpg,ripe,9.383422022103973,33.57979819541711,17.742292263610317,17.777349939655664,0.7306863320867875,0.5994875817613916,0.6687493921447313,0.6298856967975222,1.016054031927958,1.9366261360744164,1.3839295947605403,1.485644617039269,6.288981047257646,6.729245788048361,6.471891628973101,6.6100322659116655,0.004688714797254606,0.0033187544352569166,0.004253758883049285,0.0033924664576898285,0.06847419073822344,0.057608631603752895,0.06522084699733119,0.0582448835322883,0.9980453967713184,0.993008628529346,0.9962990185090225,0.9962987422054439
musa-acuminata-banana-b45b0a4a-394a-11ec-bca6-d8c4975e38aa_jpg.rf.558e84d4d08c0d32c2eca04960db75ab.jpg,ripe,30.96958657388457,117.59646472524858,80.5694474007368,90.21103275014164,0.4961398170284576,0.3996584366515835,0.43431275368049566,0.3972855527873964,2.7120507572656574,4.918227272354086,3.9905362259516997,4.687284997660118,6.670280629127611,7.1044883539189785,6.932522390790431,7.084857599333701,0.03007442628482827,0.0282531141399224,0.02866389994787416,0.02834412064407903,0.17341979784565623,0.16808662689197615,0.16930416400039947,0.16835712234437553,0.9963427278892653,0.9860394937562115,0.9904465571023549,0.9892905626379942
musa-acuminata-banana-c49f95a2-394a-11ec-9bc4-d8c4975e38aa_jpg.rf.3435209623ff1e14883a04d26cc49251.jpg,ripe,12.393974621367175,65.08954770486287,62.57701187065087,78.93616636973424,0.7075773046176841,0.6375174755678561,0.6677660618051234,0.6025966130937596,1.2616618911174784,2.423083554322214,2.3136635284486293,2.8850173643894546,5.825148407730657,6.147165060310347,6.058982251194945,6.269925506990483,0.051907080116798066,0.04906597375436646,0.04940597568901701,0.04892897845615704,0.22783125359967202,0.2215084056065739,0.2222745502503987,0.22119895672483864,0.9979568406595386,0.9892465364587114,0.989662737825293,0.986958932469543
musa-acuminata-banana-c6cef9c7-394a-11ec-8998-d8c4975e38aa_jpg.rf.898dba929a11d1f3e660b458a7e18d4e.jpg,ripe,16.535726565697914,50.96347320629552,22.86606631191159,22.535545685175006,0.657606655827069,0.5406032654326132,0.6198902806269018,0.5653445339245392,1.3897257470323372,2.4299636291984466,1.6285386819484244,1.8083266968251495,6.407342834590148,6.803655452476805,6.538889854824994,6.695243240383129,0.003924239555018566,0.0027023467908587526,0.0034763494954717887,0.002783321232427954,0.06264375112506088,0.051984101327797835,0.058960575772899204,0.0527571912863825,0.9939303366396518,0.9812349391260344,0.9916174676936481,0.9917022578305551
musa-acuminata-banana-c71c6dc5-394a-11ec-8fb8-d8c4975e38aa_jpg.rf.926ec1cb137c86d0af39d7dc0ec38f14.jpg,ripe,6.433540728612362,33.312337337131886,15.03104379860827,6.698541062881257,0.723108267689113,0.578197894110122,0.6509041516393441,0.6340877420662835,0.9568645108473188,2.029425045771381,1.417977896029472,1.2056140754181002,6.206116437950251,6.728552882765553,6.469945609392118,6.483952637747096,0.004803442282652751,0.0029982046892628286,0.0038362584067789403,0.003318141411762395,0.06930687038564612,0.054755864428048515,0.061937536331201776,0.05760331077084368,0.9981782121249599,0.9905797493667896,0.9957536144448175,0.9981057503069886
musa-acuminata-banana-c7266eb9-394a-11ec-82a8-d8c4975e38aa_jpg.rf.e259a389a870a0f5614aac27beaba412.jpg,ripe,6.620032746623006,21.811569691546048,9.795611952517396,6.879828572836019,0.6949644042834163,0.5876303190983738,0.6638156757804565,0.6174804029003547,1.058231682357757,1.7515701841528395,1.2279819893573476,1.293913843071896,6.069462562677127,6.448853711524622,6.183263309107848,6.310349702571997,0.00454757993508649,0.003093737840599026,0.004033136452584335,0.0033372653923234917,0.06743574671556986,0.055621379348223886,0.06350697955803232,0.05776906951235662,0.9939513260438042,0.980058348734854,0.9910362337722259,0.9937100010328367
musa-acuminata-banana-c7e4feed-394a-11ec-9883-d8c4975e38aa_jpg.rf.9e8b41448b8624bc08db2e25752c431d.jpg,ripe,10.146041751944331,15.720182921322488,19.40781825624233,37.86030492360491,0.6023471114132017,0.5052321309800969,0.5454411102822423,0.4747093781406048,1.4573147769136308,1.9867817177198874,1.9196316004912,2.5907422763359915,6.617641993958778,6.9308285963205245,6.820915152355874,7.050284040742991,0.0029221309298589925,0.0020092943581556527,0.0024185056622134903,0.001901629145281006,0.054056738061586666,0.04482515318608128,0.04917830479198618,0.04360767300924238,0.9960041293488834,0.9938148302749865,0.992352297874607,0.9851036168570604
musa-acuminata-banana-c83e1091-394a-11ec-94bb-d8c4975e38aa_jpg.rf.7c3d445d67a097b9720e3d03a6148e66.jpg,ripe,3.503978714695047,10.880945148233597,9.915210806385591,13.508370210425202,0.6823930491823975,0.5585150498767211,0.6164362739242091,0.5623879541097102,0.9476790830945558,1.6069654600536942,1.40436348751535,1.7127856093135525,6.025464654699543,6.446437615249022,6.27673875779607,6.460664674760858,0.004767088303453826,0.0031360972618960613,0.004021081593613136,0.003284004068240552,0.06904410404555791,0.05600086840305301,0.06341199881420816,0.05730623062321018,0.9964840825623995,0.9890693500393886,0.9900342700329655,0.9864299293942198
musa-acuminata-banana-c841b3c8-394a-11ec-b3ac-d8c4975e38aa_jpg.rf.40e3c433916b22aa3da2fb665a9ffbb3.jpg,ripe,5.502128530495292,22.14779845814074,21.66741711011052,28.87574814656695,0.643918564892402,0.5149564518166994,0.5683439140656639,0.5126512082026642,1.148792468276709,2.0642195055869825,1.9065493246009007,2.3115327460365678,6.474585764315788,6.904984952161624,6.759200114695946,6.947767995999957,0.0033229782805643667,0.002189175619311179,0.0028202657429339827,0.0022495692353264735,0.05764527977696324,0.046788627029559,0.05310617424494051,0.04742962402683025,0.9980089403710714,0.9919947872407837,0.9921687087936788,0.9895630523672455
musa-acuminata-banana-c8d099ad-394a-11ec-8f3a-d8c4975e38aa_jpg.rf.39c3d8b836ab91df665ebdf37cd2b888.jpg,ripe,13.304650020466639,25.183824434938956,27.98957838722882,50.54429766586482,0.5878735084481097,0.5154149640217177,0.5648568971223645,0.507583966351403,1.697593123209169,2.4036173758836132,2.240597625869832,2.9652794312033564,6.165812797542293,6.423190039761781,6.298640378887587,6.493547964707864,0.03964610270114399,0.037588915299155534,0.03791313200907001,0.037479692401973345,0.19911329112127094,0.1938786096998726,0.19471294771809605,0.19359672621708598,0.9975153345118,0.9952863100541796,0.9947536457714071,0.9905396756391517
musa-acuminata-banana-c8e88c9b-394a-11ec-84a9-d8c4975e38aa_jpg.rf.a4ea83f303e4fbce9db22728a214d4aa.jpg,ripe,9.296037658616454,21.751775436983273,11.890478919361438,15.26093381827735,0.5691425197054595,0.4377900325917049,0.4890885245891506,0.44320384167930654,1.5519688907081455,2.485201270925526,1.9827752762996318,2.2947841150729467,6.485930361763752,6.916108603520295,6.731449429461782,6.871053772823376,0.0033264907010414598,0.0020557142807224892,0.002385459889491876,0.0020415510080142208,0.05767573754224093,0.04533998545128228,0.04884117002582837,0.04518352584752789,0.9927734218849622,0.9830962118341342,0.9907477017834826,0.9881405320435536
musa-acuminata-banana-ca7215f4-394a-11ec-ba2b-d8c4975e38aa_jpg.rf.1878cfe38c096b272ab2eeba6c86528a.jpg,ripe,17.59189521080639,26.900624789615847,29.791584117887844,55.16276549453616,0.5125872808185575,0.4152743087464951,0.45530667169940986,0.39735902156746533,2.0662300450266065,2.797160942849402,2.612771182971756,3.3491843252518443,7.046939074634877,7.353045682213285,7.235007333045636,7.431729435098653,0.0018166194808561104,0.0012609118787835862,0.0015055470038197133,0.0012299299093135104,0.04262181930485969,0.03550932101270857,0.03880137889070069,0.03507035656096913,0.9933046671674092,0.9897671239795688,0.9886491632660835,0.9790162207972902
musa-acuminata-banana-caa9fe3d-394a-11ec-971e-d8c4975e38aa_jpg.rf.00e752c199be57094823a21c03143105.jpg,ripe,6.300155546459273,18.443083390119952,5.115783872288171,3.2179210351310745,0.6844893026627759,0.5757615286385269,0.7007379269455413,0.6466023024652185,1.0253786328284897,1.6596415464569256,0.9178796561604585,0.9595651924040034,6.252109185413845,6.57086671215828,6.163612855724771,6.321101717780248,0.004420698633719875,0.0033020007515426057,0.0048783357061677555,0.003616104533079319,0.06648833456870366,0.05746303813359163,0.06984508362202564,0.06013405468683547,0.9985204398464891,0.9956716546982428,0.9987983880472443,0.9992447976758044
musa-acuminata-banana-cc352015-394a-11ec-bfd5-d8c4975e38aa_jpg.rf.b7493ed495655cf86b35924faf6b3ec1.jpg,ripe,103.80519852640195,143.37755847653145,104.42502660663119,146.8049194998399,0.12399666389473475,0.10441407992608907,0.12144734164570835,0.10422777563237134,7.873737208350388,9.326934918432528,7.932042570609905,9.416260950238504,8.30645323660657,8.442272089496868,8.308441808103636,8.451023681947515,0.0004008352198442122,0.00034755078692901204,0.00039710072418225177,0.0003462009151932062,0.02002086960759228,0.018642714044071265,0.019927386285768935,0.018606475087807637,0.9660583142871256,0.9531984291771461,0.9658554447416787,0.9520801053856885
musa-acuminata-banana-cc3b7c94-394a-11ec-96e3-d8c4975e38aa_jpg.rf.24037b2254a1e79b78b117ad7a074c5e.jpg,ripe,8.856512484650022,17.468739993924515,7.395292672943104,13.342041526752654,0.6203691570683625,0.5195417490605987,0.6296323327869846,0.5425612662329857,1.2877855096193205,1.8890649502056633,1.2103069995906675,1.6626136074416462,6.2488810675891,6.5920465241147195,6.2471102960033145,6.50782427770528,0.004805246530431287,0.0033538269690545283,0.004454912085605008,0.0034565950715987046,0.06931988553388765,0.057912235054904664,0.06674512780424507,0.05879281479567639,0.997048064869496,0.9941881521397449,0.9975348968961462,0.9955610743265372
musa-acuminata-banana-dd7dd783-394a-11ec-ba0f-d8c4975e38aa_jpg.rf.83d2c0174ea438893b266db352acc000.jpg,ripe,17.23142038477282,26.23544141673714,17.143127302496932,37.686628188602725,0.5413541733076384,0.4768430287534287,0.5315612026291793,0.44573009164742944,1.921932050757266,2.4337649116181312,1.9481047891936143,2.894516465382058,6.770275305247308,6.9717988470660845,6.7752972913684575,7.091653650371773,0.013102525682155686,0.012336257005310143,0.013371839579749436,0.012262105057885539,0.11446626438455867,0.11106870398681233,0.11563667056669107,0.1107343896803768,0.9963968599997768,0.9945100898685411,0.9964181668559599,0.9921138661771803
musa-acuminata-banana-de2f05f4-394a-11ec-87a5-d8c4975e38aa_jpg.rf.83d1f2d614798fcdb549f098a5659dff.jpg,ripe,24.758976668031114,48.47855928933261,26.048726975030704,46.274882800633826,0.5308050665052366,0.4375875447882833,0.5041186804793906,0.438645834909256,2.1294392140810476,3.0766167765453494,2.288235775685633,3.0965837718902143,6.829701819362458,7.140431753290999,6.8922248370889365,7.137746376602401,0.008738946481623,0.007915397681548081,0.00874132128200415,0.007898851911514442,0.09348233245711726,0.08896852073372964,0.09349503346169866,0.08887548543616762,0.9946833073798518,0.9895871587398761,0.9944103199865684,0.9900604923909142
musa-acuminata-banana-de7cc774-394a-11ec-aca3-d8c4975e38aa_jpg.rf.54b2154fd9797367e6ef0a892f348aee.jpg,ripe,25.55288579615228,20.63078299849755,5.911739664347114,37.56014318437451,0.48669974894730034,0.425751325926352,0.538818180134595,0.41642704460825547,2.108481375358166,2.277009219957143,1.4214572247237005,2.6368502721652534,6.943608022464744,7.09925859644777,6.72231937259587,7.150736518641048,0.001889083883732063,0.0014762750638289762,0.002068511484691741,0.0014781772599931843,0.0434635926233907,0.03842232507057552,0.0454808914236709,0.03844707088964235,0.9923343291868795,0.9938110004006872,0.9982233989921913,0.9887323816167974
musa-acuminata-banana-df37cb83-394a-11ec-b220-d8c4975e38aa_jpg.rf.89a29cc47d9dc7efd4db7cfeadbf3c06.jpg,ripe,123.60182562423252,150.22197683106052,98.1094474007368,163.98305432631918,0.11954719696494691,0.10463443882178393,0.1286932798126941,0.10469632843427096,8.40231682357757,9.433625339693434,7.617789602947195,9.667014228126204,8.693139736491183,8.79406867618026,8.600174981286385,8.816047251118292,0.0002293942829798154,0.0002045908028097858,0.00024860011705275705,0.00020232987213154754,0.015145767824042972,0.014303524139518407,0.015767057970742578,0.0142242705307354,0.9583532946828056,0.9493952469701423,0.966947227479,0.9447609188366752
musa-acuminata-banana-e491cbcc-394a-11ec-a4d8-d8c4975e38aa_jpg.rf.837b66def288aeb733ae50b37adf2f3c.jpg,ripe,16.318845681539095,20.304981075689035,12.816815390912815,32.39690150327172,0.6141977332421186,0.5515420311583212,0.6516365730688028,0.5405973450044532,1.5548342202210401,1.8452968366433773,1.3685468686041753,2.159547130154924,6.380810092156071,6.572618577643654,6.283335691714643,6.63441992365914,0.003359203746358439,0.0026608068912117697,0.00383177829879417,0.002618682345979022,0.057958638237612506,0.05158300971455398,0.06190135942605921,0.05117306269883621,0.9928427807316497,0.9911055800316229,0.9943842792485538,0.9858085699533189
musa-acuminata-banana-e4d2aaee-394a-11ec-ac9d-d8c4975e38aa_jpg.rf.115627fae6829200ad50eeb498a56772.jpg,ripe,27.634236594351208,20.65006855444537,4.739549733933689,40.52809911248676,0.5585204652684471,0.5015647987965111,0.6300963356706617,0.492388730941357,1.943839541547278,2.0097454043891263,1.0927384363487518,2.391072322887333,6.5873227817860975,6.739192217560556,6.315380696580769,6.7927643755713305,0.003108163583657451,0.0024507065612306223,0.003567494553260094,0.0024422278015633937,0.05575090657251639,0.04950461151479347,0.05972850704027428,0.04941890125815621,0.990080236633622,0.9925854375482893,0.9982978769521199,0.9854479057408077
musa-acuminata-banana-e526cb93-394a-11ec-8a62-d8c4975e38aa_jpg.rf.5c72ec16b072586db944cfcf3b241e6b.jpg,ripe,22.40040933278756,16.20364364824591,10.612541956610727,43.8603049236049,0.5490986530154003,0.5030612369221895,0.6114801004380268,0.47722050405237526,1.8928694228407703,1.9072421408691227,1.3821367171510441,2.5255375571629135,6.868428762575826,6.980018357296054,6.656820659689959,7.09393200738268,0.0021645978242529765,0.0017829195334230345,0.002606591145912311,0.0017113425947428268,0.04652523857276797,0.04222463183288914,0.051054785729765934,0.041368376747738446,0.9955076477876036,0.996750006027068,0.9978690951304622,0.9912027678840837
musa-acuminata-banana-e7495583-394a-11ec-9da6-d8c4975e38aa_jpg.rf.b076d65d7a4c8acf811fe5bf22adc5a5.jpg,ripe,14.436406058125257,25.96442557942874,17.64266066311912,33.614100048439674,0.6113636425452732,0.5290437858132356,0.6250726182128352,0.536447015756216,1.4624887433483424,2.0661653024195203,1.5239214081047894,2.081222650060344,6.679691139044795,6.964268524472384,6.666471779863417,6.934536332201415,0.002775638784507818,0.0021263660389118453,0.0030421538042397357,0.002180508224067565,0.0526843314896167,0.04611253667834644,0.05515572322288718,0.046695912284348454,0.9961847459790572,0.9931454334317497,0.9953376340424532,0.9911257950280502
musa-acuminata-banana-ecae1565-394a-11ec-8c89-d8c4975e38aa_jpg.rf.792326db2e5c63d495d6166d49862bff.jpg,ripe,14.900335652885797,9.61360744164662,3.7160130986492015,26.28815034359324,0.6455717473729684,0.6279579181780889,0.7644766879929704,0.5838609800838495,1.374703233729022,1.2797185573189054,0.717846909537454,1.803146115384931,6.653233197810456,6.705787140708535,6.244957873375561,6.855318284756434,0.0031759487246594436,0.0027404423808105286,0.00432557341357574,0.00258048359120693,0.05635555628914902,0.052349234768146596,0.06576909162802645,0.050798460520048536,0.9961686730956895,0.9975295628640322,0.999043827229965,0.9932446242684235
musa-acuminata-banana-ed60e40c-394a-11ec-bdef-d8c4975e38aa_jpg.rf.8e8210f7ca0d2d16b5f628a3bc3ccdfc.jpg,ripe,19.810871878837496,45.14074597088694,23.880785918952107,30.975993628952143,0.5094877588604491,0.40535283189591104,0.47666536708008195,0.42273578052476896,2.0964715513712653,3.1706636234513677,2.4108063855914863,2.8112330769041303,7.00329886286178,7.372912459629246,7.151209537278665,7.302703494619766,0.001959154050040472,0.0013613987277528723,0.001766937605987954,0.001424273118981826,0.04426233218031413,0.03689713712136583,0.04203495695237422,0.03773954317399491,0.9935788009742305,0.9853511071028135,0.9922447003749981,0.9899477221159625
musa-acuminata-banana-ed98d4d7-394a-11ec-aaab-d8c4975e38aa_jpg.rf.5af1f9d2202842c41826125fbdfe1b43.jpg,ripe,180.77553827261562,257.90073152108766,161.6596807204257,256.5313995780002,0.09954650783215231,0.08660672270217708,0.10592368093155816,0.08562111172865544,10.181760130986492,12.027331466900929,9.573589848546868,12.072388568238356,8.961106310493511,9.106566528417417,8.90504458241978,9.110924053131674,0.0001719184973683236,0.0001498616465627139,0.00018330528769828466,0.00014832229667603676,0.013111769421718931,0.012241799155463787,0.0135390283144059,0.012178764168668213,0.9536233384399015,0.933779753009335,0.958471410097417,0.9341316175533294
musa-acuminata-banana-edec7e4f-394a-11ec-8b12-d8c4975e38aa_jpg.rf.031e3ac8d0248d57d37ed2dc37c108bd.jpg,ripe,106.05917314776916,162.80222658270458,65.76866148178469,157.0528484987808,0.35564012348935203,0.31620100251744804,0.3767986939100913,0.30876123181172815,4.806009005321328,6.065615224833951,3.9295292672943103,6.114120573722711,7.627245527478383,7.827952221710213,7.485324494254895,7.839505412143097,0.014686099859439514,0.0140073876652051,0.014922742834623687,0.01403401901815765,0.12118621975884682,0.11835281012804512,0.1221586789164965,0.11846526502801423,0.9871931662333346,0.9802749384007052,0.9920708048691486,0.9809715310655814
musa-acuminata-banana-edf28e4d-394a-11ec-969c-d8c4975e38aa_jpg.rf.cda48e6f47e140dce158d12b1a5743b1.jpg,ripe,24.95345886205485,43.79021518706743,19.377789602947196,37.403124769090574,0.3734006818645889,0.29933304156274265,0.3864549663292172,0.30434278860087355,2.9289971346704875,3.9194752095631396,2.6260417519443306,3.7395916289685633,7.20182950294012,7.473225466647259,7.106733812027612,7.443119694262686,0.0014397056825209537,0.0010921269529028277,0.0015487225147610296,0.001091141073345857,0.03794345375056089,0.033047344112694256,0.039353811947015115,0.03303242457564774,0.9846720606058414,0.9731033507207071,0.9880947780559357,0.9770265940205466
musa-acuminata-banana-edf41265-394a-11ec-918b-d8c4975e38aa_jpg.rf.1d8dfee649c2c1037a190f8839cf413c.jpg,ripe,58.84264428980763,100.13571317148464,43.57498976668032,88.43219677999357,0.2730417273866163,0.2126032203188683,0.2835237172474627,0.217066426890099,4.589758493655342,6.099046805855452,4.086623004502662,5.875157018415284,8.091224553937563,8.360936167872062,7.996576096429205,8.333487566284509,0.0005302797520679854,0.00039870318077135663,0.0005692783930429177,0.0004025965826686906,0.023027803891556516,0.019967553199412204,0.023859555591898975,0.02006480955974142,0.9845267542516258,0.9736659957644418,0.9885396003815227,0.976744044049133
musa-acuminata-banana-edf5e409-394a-11ec-a9b3-d8c4975e38aa_jpg.rf.c6a68419e43590469715bbf80a7466b4.jpg,ripe,42.534285714285716,78.51418297058318,34.39897666803111,65.00713458838598,0.31224611022892534,0.24327387061191827,0.3135361999152199,0.2490378361567212,3.8555792058943927,5.263142338732853,3.5494474007367987,4.941174538796891,7.98294339079395,8.274473652840877,7.9140530198799395,8.228300857613535,0.0005798768449506714,0.0004236488792031257,0.0005986567584562909,0.00044121247921832417,0.02408063215429926,0.02058273254947277,0.02446746326157027,0.021005058419778892,0.9891422763345387,0.9799472559541288,0.9912234063965353,0.9833971610438967
musa-acuminata-banana-ef2aa164-394a-11ec-9943-d8c4975e38aa_jpg.rf.8acf1bdad56ceeba1672f6fbb6ba6bc5.jpg,ripe,61.8923454768727,110.10768384496025,55.97143675808433,105.51097281631516,0.2864625252982812,0.21926732649193933,0.2908355073463335,0.23424733965851183,4.741268931641424,6.406466285170073,4.435358166189112,6.1914269997783276,8.002847108016267,8.28459831881974,7.931135627091902,8.245039274242353,0.0006192189702540897,0.00045464857644043053,0.0006607726319729625,0.0004885780736875625,0.024884110798943364,0.021322489921217703,0.025705498088404406,0.02210380224503383,0.9794195329517659,0.963325395050995,0.9813469831438969,0.9648562590819741
musa-acuminata-banana-f04ce47b-394a-11ec-ba4b-d8c4975e38aa_jpg.rf.2645200a67c2fe8444b0f2946d827f84.jpg,ripe,47.99544821940238,93.2704411293832,39.97562832582889,68.86294036994772,0.2766814543827558,0.21727697176767102,0.3001604168264739,0.23966300986289837,4.363749488334015,6.06329176279341,3.971223905034793,5.353806618993277,7.934396886177544,8.23399688963698,7.839290325744458,8.135120750409408,0.0006300869149393734,0.000471525410841914,0.0007141008694509896,0.0005182469750754709,0.025101532123346045,0.0217146358671269,0.026722665837281084,0.022765038437821072,0.9806190700064983,0.9622729226825464,0.9838241368399363,0.9721454078134075
